Run_ID,Range_(Nmi),Fuel_Fraction,Wingspan,Spans,Sweeps,Root_Chords,Tip_Chords,Swet,Sref,Taper Ratios,Wing Section Areas,L_D_Cruise,CD0,CDi_Cruise,CDw_Cruise,CD_Total_Cruise,CL_Cruise,Alpha_Cruise,AR,MTOW,Static_Margin,Section3_Stress_Pa,Stress_Ratio,Root_Moment_Sec3,Cost_Per_Hour
331,7000.0,0.3081820434034013,43.50964989177393,[ 3.01458661  4.89945071 11.41843815  2.56685132],[45.98066635 43.55096224 45.         45.        ],[53.58498158 38.7932502   7.90448618  1.09922191],[38.7932502   7.90448618  1.09922191  0.14571022],1223.452560421878,613.2792781079826,[0.72395752 0.20375932 0.13906304 0.1325576 ],[139.24109034 114.3966289   51.40414198   1.59777784],20.0311501470532,0.005161625757222724,0.006343326470424307,0.00041597672767594953,0.011908440514384689,0.23853975996089116,0.27433129207691637,3.086831238689626,1386599.813,"[-33.0460353  -27.33652295 -27.22564562 -24.37267524 -24.26612461
 -24.22318402 -24.09328897 -23.93161521 -23.82330955 -23.77967048]",163823131.58203176,0.5714760404024364,1812912.7511087756,10965.673983311728
330,7000.0,0.3081820434034013,60.71286141164465,[ 4.20651923  6.83663677 15.93315631  3.5817546 ],[65.         47.3296813  45.         42.37889768],[45.70125542 33.08576739  6.74153338  0.93749816],[33.08576739  6.74153338  0.93749816  0.1242725 ],1344.0920386529413,729.8581272489241,[0.72395752 0.20375932 0.13906304 0.1325576 ],[165.70956342 136.14239436  61.17560488   1.90150097],25.797527417840293,0.004768857886690557,0.002734955441106278,0.00024535682612013623,0.007766124081140074,0.2003467989135608,0.14546101787701096,5.050367192160364,1385967.112,"[-9.9821013  -2.48048451 -2.33479637  0.52941981  0.63509641  0.68993419
  0.8558796   1.01623841  1.12359733  1.17930018]",241528646.9042926,0.8425417915266021,2279582.808589448,9798.306510213177
332,7000.0,0.3081820434034013,79.73340905521013,[ 5.52436685  8.9784659  20.92480638  4.7038716 ],[46.16708305 59.39917161 45.         33.42880311],[53.66095819 38.84825404  7.91569372  1.10078047],[38.84825404  7.91569372  1.10078047  0.14591681],2141.091632878901,1125.4556160256172,[0.72395752 0.20375932 0.13906304 0.1325576 ],[255.52741254 209.93425515  94.33398835   2.93215197],24.14401251967987,0.004767163458240009,0.001421913753745303,0.00013962082975381047,0.006327747331115274,0.15277721078381806,-1.561852479079315,5.648749207912576,1629742.602,"[1.33430107 5.59069035 5.67280065 7.39955489 7.4632838  7.49423155
 7.58785674 7.68450157 7.7491994  7.78061272]",327091431.2610552,1.1410166206780994,3624817.825181214,10836.015809205406
333,7000.0,0.3081820434034013,38.53627255760351,[ 2.67000382  4.33941823 10.11325179  2.27344698],[46.71017731 39.78596821 45.         45.        ],[57.78768754 41.83583077  8.52444032  1.18543462],[41.83583077  8.52444032  1.18543462  0.15713836],1297.1551968799542,585.7801314066699,[0.72395752 0.20375932 0.13906304 0.1325576 ],[132.99758708 109.2671393   49.09920507   1.52613425],17.061249285416764,0.0056245195463718416,0.008908294201567416,0.0004979441320980862,0.015015321525810636,0.25618014365253966,0.6468115575690961,2.5351564913404916,1422368.647,"[-34.61676539 -30.15597102 -30.06943901 -27.4256303  -27.32615755
 -27.29201163 -27.18875418 -27.03787776 -26.93678317 -26.90208942]",143119162.13002646,0.4992528911512551,1708015.0584969467,12031.261931607907
334,7000.0,0.3081820434034013,64.56787081581976,[ 4.47361538  7.27073423 16.94484422  3.80918083],[65.       65.       38.231293 45.      ],[54.67034122 39.57900447  8.06459093  1.12148657],[39.57900447  8.06459093  1.12148657  0.14866156],1781.0223034756277,928.5341181542934,[0.72395752 0.20375932 0.13906304 0.1325576 ],[210.81766113 173.2019599   77.82832609   2.41911196],23.969220048771177,0.004736694378281532,0.0022906923390728926,0.0001940129699247751,0.007212616055337604,0.17288078135768697,-0.16811927891117615,4.489883419658716,1521516.448,"[11.22382165 14.07213761 14.12723511 15.29620516 15.33941117 15.36024215
 15.42326572 15.48880448 15.53268392 15.55383623]",261115191.4040087,0.9108669467581699,2948102.0866773077,10532.978188247405
329,7000.0,0.3081820434034013,37.296249593579425,[2.58408824 4.19978412 9.78782684 2.20029184],[65.         65.         45.         28.80796387],[50.17865194 36.32721225  7.40200797  1.02934576],[36.32721225  7.40200797  1.02934576  0.1364476 ],1001.8359011712283,492.2817871191378,[0.72395752 0.20375932 0.13906304 0.1325576 ],[111.76939323  91.82664232  41.2623152    1.28254281],18.005355470846954,0.005356749493659944,0.00973387274369506,0.0006197508374067053,0.01570164713741154,0.28271373818690126,4.5345463117203595,2.8256382221386818,1319145.652,"[-16.78157056 -10.78282483 -10.66606882  -7.29337958  -7.16657941
  -7.12064066  -6.98169309  -6.78927305  -6.66032928  -6.61362489]",148309079.7146574,0.5173572548185723,1536898.9860537904,11270.137000306971
335,7000.0,0.3081820434034013,60.89949259672139,[ 4.21945006  6.85765257 15.9821348   3.5927649 ],[42.86176438 65.         45.         28.32337581],[50.64604126 36.66558226  7.47095401  1.03893361],[36.66558226  7.47095401  1.03893361  0.13771854],1552.5409378845698,811.313672487169,[0.72395752 0.20375932 0.13906304 0.1325576 ],[184.2035177  151.33651572  68.00308554   2.11371728],24.03703787745835,0.004947239306569156,0.0026949603397357445,0.00023596725901915176,0.007871551130085364,0.18920877266821196,-0.47875268950983757,4.57128768355223,1454997.115,"[-5.38092468  0.66607955  0.78326785  3.26407322  3.35582427  3.40018721
  3.53441377  3.6736145   3.76681786  3.81187593]",245172427.17941126,0.8552526529514346,2564340.699949859,10311.030477195254
336,7000.0,0.3081820434034013,64.26611617038745,[ 4.45270817  7.23675482 16.86565335  3.79137882],[47.9191627  65.         40.47439123 45.        ],[59.74074197 43.2497592   8.81254141  1.22549884],[43.2497592   8.81254141  1.22549884  0.16244918],1971.210326373128,1009.9090944640784,[0.72395752 0.20375932 0.13906304 0.1325576 ],[229.29332276 188.38105253  84.64905359   2.63111836],22.84657014763219,0.004795667159926443,0.0023575072826862603,0.00016047638968243034,0.007326427001349339,0.16738372841783422,-1.0306172025039542,4.089609362135158,1602240.072,"[-1.15618267  1.33851156  1.3866697   2.46076407  2.50051537  2.51878285
  2.57404359  2.63432908  2.67469261  2.69323829]",251209652.57492498,0.876312741540436,3099313.6525764563,11034.090740791431
337,7000.0,0.3081820434034013,71.72051061143222,[ 4.9691894   8.07616489 18.82194448  4.23115074],[39.62097403 65.         45.         45.        ],[48.5474152  35.14626615  7.1613792   0.99588319],[35.14626615  7.1613792   0.99588319  0.13201188],1733.6159175231187,915.8811081484729,[0.72395752 0.20375932 0.13906304 0.1325576 ],[207.94487711 170.84176     76.76776992   2.38614704],24.917796170336654,0.00491083900780987,0.001819550242360308,0.00016753118752498039,0.006915793580641974,0.17232633479855938,-0.9956816375045221,5.616265688418041,1495969.781,"[ 1.15328564  7.83528669  7.9646313  10.59913196 10.69636076 10.74509225
 10.89253873 11.04003411 11.13877825 11.18826181]",290541165.615052,1.0135156940059953,2912945.643945068,10273.723714872904
339,7000.0,0.3081820434034013,47.97240182156983,[ 3.32379048  5.40198367 12.58961873  2.83013132],[65.         38.01751711 45.         45.        ],[54.8090816  39.67944661  8.08505695  1.12433263],[39.67944661  8.08505695  1.12433263  0.14903883],1324.9497957187834,691.6296513051542,[0.72395752 0.20375932 0.13906304 0.1325576 ],[157.03003541 129.01153419  57.97135181   1.80190424],21.570758105411375,0.004874084027273897,0.004846475530102089,0.000318768178575239,0.010035709164918352,0.21647785481271375,0.3366710424332882,3.3274330159028653,1419120.09,"[-21.78982299 -17.23875037 -17.15045933 -15.0524548  -14.97442442
 -14.94056316 -14.83812394 -14.7197311  -14.640436   -14.60603218]",179353229.44410476,0.625650800386412,2030113.5050292653,10707.068959789154
338,7000.0,0.3081820434034013,41.097441375702466,[ 2.84745561  4.62782139 10.78539114  2.42454311],[65.         57.02097393 34.20809482 45.        ],[45.30738454 32.8006216   6.68343227  0.92941844],[32.8006216   6.68343227  0.92941844  0.12320147],919.0096351263888,489.7939239080077,[0.72395752 0.20375932 0.13906304 0.1325576 ],[111.20453999  91.36257453  41.05378627   1.27606118],20.91584799612378,0.005034444739468086,0.007535961308949906,0.0005736955527636762,0.013138559245932002,0.27480410807598044,3.0297549025718356,3.4483884041536745,1275759.123,"[-25.36327216 -17.36635855 -17.2104687  -13.37328947 -13.23002416
 -13.1697333  -12.98732033 -12.7698448  -12.62414658 -12.56284339]",166612957.8675975,0.5812079925613867,1558964.9859302135,10345.93619574123
340,7000.0,0.3081820434034013,57.41196135598345,[ 3.97781482  6.46493538 15.06688588  3.38701803],[65.         42.34365066 30.25382273 42.68486562],[59.54929797 43.11116188  8.78430092  1.22157163],[43.11116188  8.78430092  1.22157163  0.1619286 ],1693.6990540094773,899.3083919012566,[0.72395752 0.20375932 0.13906304 0.1325576 ],[204.18214916 167.75040678  75.3786699    2.34297011],22.926036616919003,0.004594673010394886,0.002990058298398683,0.00020173421499758876,0.007784033742183227,0.17845704260062573,-0.8196456119500124,3.6651868662900786,1521158.282,"[-16.0523772  -13.36074481 -13.30867818 -12.15063391 -12.10774401
 -12.08796476 -12.02812694 -11.96306846 -11.91950603 -11.89942002]",215586901.60626078,0.7520473311846306,2651292.304112229,10749.373866185255
342,7000.0,0.3081820434034013,49.22802580696118,[ 3.41078698  5.54337456 12.91913792  2.90420685],[64.03977478 52.45029122 45.         45.        ],[57.4055573  41.55918471  8.46807111  1.17759575],[41.55918471  8.46807111  1.17759575  0.15609926],1471.3397547067227,743.3544974090269,[0.72395752 0.20375932 0.13906304 0.1325576 ],[168.7738269  138.65990849  62.30685022   1.93666309],21.206740275556292,0.004953720215530567,0.0045771081925647765,0.00026686355991289306,0.00981933116708791,0.20823600574010837,0.5745936170007282,3.2600845670506162,1467181.583,"[-14.36922342 -10.83925592 -10.77087074  -9.11723166  -9.05571872
  -9.02947627  -8.95009133  -8.85677419  -8.79427525  -8.76761714]",183327665.61373693,0.6395151126060591,2173404.391390609,10962.849637747282
343,7000.0,0.3081820434034013,51.250983597148576,[ 3.55094857  5.77117188 13.45003207  3.02355122],[65.         52.22389238 45.         38.80527777],[57.83251366 41.86828297  8.53105276  1.18635417],[41.86828297  8.53105276  1.18635417  0.15726026],1535.8815542442826,779.6575521516493,[0.72395752 0.20375932 0.13906304 0.1325576 ],[177.01620049 145.43161468  65.34971739   2.03124352],21.70105303826013,0.0048737444045535705,0.0041295337353508335,0.000262812420109517,0.009265433922043615,0.20106967296476308,0.37265439023419117,3.3689961861156785,1485875.871,"[-11.91038435  -8.67703839  -8.61443166  -7.13759235  -7.08272988
  -7.05877973  -6.98632762  -6.90310249  -6.84736669  -6.8230397 ]",193705426.9346722,0.6757166055860658,2313515.7033977634,10909.03148183748
344,7000.0,0.3081820434034013,67.83288566801536,[ 4.69983347  7.63839472 17.80169713  4.00180035],[65.         38.18603543 45.         45.        ],[56.86224122 41.16584695  8.38792487  1.16645037],[41.16584695  8.38792487  1.16645037  0.15462186],1914.286901475173,1014.5977207154402,[0.72395752 0.20375932 0.13906304 0.1325576 ],[230.357845   189.25563456  85.04204715   2.64333365],24.169970269703466,0.004589318294725026,0.002054307121073929,0.00016189424333481667,0.006807626557359109,0.16454013149861343,-1.1363632068964484,4.535098279942372,1582332.656,"[-7.77987615 -4.87901652 -4.82299    -3.64553131 -3.60205611 -3.58092064
 -3.516978   -3.45104055 -3.40689762 -3.38544092]",260876992.24411842,0.910036019456227,3063503.256894634,10682.799856418485
341,7000.0,0.3081820434034013,41.738061043165054,[ 2.89184124  4.69995905 10.95351192  2.46233646],[65.         37.71357889 45.         28.44475855],[45.55961073 32.98322264  6.72063893  0.93459251],[32.98322264  6.72063893  0.93459251  0.12388734],952.0412038257911,500.19793082516935,[0.72395752 0.20375932 0.13906304 0.1325576 ],[113.56670241  93.30326184  41.9258344    1.30316676],21.025621504247745,0.005071580955152161,0.0073219504217750956,0.0005522884552438548,0.012947075393166385,0.272220306803676,1.9285183943895219,3.4827527910183704,1290608.374,"[-31.94759965 -23.771997   -23.61270904 -19.71479646 -19.56934057
 -19.50780763 -19.32163813 -19.10084903 -18.95293627 -18.89037569]",170441468.40307158,0.5945632618711799,1603665.7950978726,10375.147555462772
345,7000.0,0.3081820434034013,76.08518516459449,[ 5.27159793  8.56765374 19.96738616  4.48864467],[56.18479715 37.41314796 45.         45.        ],[44.74516207 32.39359642  6.60049709  0.91788522],[32.39359642  6.60049709  0.91788522  0.12167266],1628.5608540270534,895.5210599435557,[0.72395752 0.20375932 0.13906304 0.1325576 ],[203.32225995 167.04394559  75.06122146   2.33310297],26.505425021694585,0.0047330772829535924,0.001574878953926344,0.0001819180069030824,0.006489284576064318,0.17200124577531192,-1.1636956247403885,6.464343118737492,1459954.983,"[-15.75117281  -7.05498755  -6.88648398  -3.66996599  -3.55153919
  -3.48840315  -3.29735236  -3.11768465  -2.99741647  -2.9333076 ]",306271493.44697374,1.068388930628978,2830161.7430197615,9900.49186724198
346,7000.0,0.3081820434034013,75.63884948037432,[ 5.24067336  8.51739363 19.85025222  4.4623131 ],[39.77857281 46.37688026 45.         45.        ],[57.56795317 41.67675242  8.49202662  1.18092708],[41.67675242  8.49202662  1.18092708  0.15654086],2169.2535050039382,1145.3950948825814,[0.72395752 0.20375932 0.13906304 0.1325576 ],[260.05454215 213.65361963  96.00528532   2.98410033],23.75226642947892,0.0046785921545777626,0.0016053898256459692,0.00012583412900304405,0.00642685134372707,0.15265228541885997,-1.7886846629864042,4.994988695408397,1657260.191,"[-15.88723606 -11.78516722 -11.70608091 -10.01430157  -9.95183363
  -9.92199048  -9.83171059  -9.73698383  -9.67356911  -9.64327853]",293580626.80963,1.0241184656149884,3490332.2983248825,11007.144516776469
347,7000.0,0.3081820434034013,45.83889251113948,[ 3.17596928  5.16173757 12.02971204  2.70426496],[63.40467388 55.96023747 42.94058676 38.66886001],[59.33381622 42.95516225  8.75251454  1.21715132],[42.95516225  8.75251454  1.21715132  0.16134265],1443.2948352421088,715.4281340980724,[0.72395752 0.20375932 0.13906304 0.1325576 ],[162.43332688 133.45072903  59.96610467   1.86390647],19.892151442172956,0.00507467825523051,0.005496213505458469,0.0003315735098184886,0.010887970919279653,0.21658516642428596,0.9723121217282868,2.9369883102189567,1468678.687,"[-15.3992624  -12.34253879 -12.28332512 -10.75025584 -10.69305261
 -10.67016068 -10.6009186  -10.51414506 -10.45602113 -10.4327655 ]",171939347.26601523,0.599788420695402,2106862.291103965,11312.922387836927
348,7000.0,0.3081820434034013,63.95097791329874,[ 4.43087366  7.20126834 16.78295017  3.77278724],[65.         61.65820502 45.         45.        ],[43.85772277 31.75112807  6.46958818  0.89968063],[31.75112807  6.46958818  0.89968063  0.1192595 ],1375.4991066170908,737.7732152960281,[0.72395752 0.20375932 0.13906304 0.1325576 ],[167.50663293 137.61881697  61.83903559   1.92212216],26.169065103894116,0.004884240447675725,0.0024439485468809065,0.00025519319520844877,0.007582097626534153,0.1984164064128533,0.7485782078308942,5.543339729982254,1387498.533,"[ 7.79389428 15.3621017  15.50907226 18.35506488 18.45999746 18.51523262
 18.68238315 18.84161119 18.94820877 19.00431252]",262897808.39964902,0.9170853781383106,2381176.7754557626,9745.25817398668
349,7000.0,0.3081820434034013,42.35221207160966,[ 2.93439299  4.76911619 11.1146864   2.49856829],[39.41022766 61.52703079 30.90227627 37.47268527],[50.00314964 36.20015604  7.37611908  1.02574558],[36.20015604  7.37611908  1.02574558  0.13597037],1099.6360100925665,557.0614122065439,[0.72395752 0.20375932 0.13906304 0.1325576 ],[126.47718778 103.91015957  46.69204544   1.45131331],20.207142912146427,0.005224799725945192,0.006790555006548202,0.00044668578127795726,0.01247435462758758,0.25207106669645735,0.8219103802937638,3.2199499517542205,1330938.977,"[-30.30150438 -23.52360594 -23.39173964 -20.02720462 -19.90148728
 -19.85037513 -19.69575051 -19.50495605 -19.37713397 -19.32517642]",166283582.71703583,0.580059009478032,1717138.5109645927,10712.771869985958
350,7000.0,0.3081820434034013,81.72067948304124,[ 5.66205582  9.20224461 21.44633493  4.82111059],[59.4953738  65.         38.51990236 31.00868342],[58.88974735 42.63367525  8.68700857  1.20804186],[42.63367525  8.68700857  1.20804186  0.16013513],2424.566763600357,1265.9054697200506,[0.72395752 0.20375932 0.13906304 0.1325576 ],[287.41564269 236.13274313 106.10628276   3.29806628],23.38713698939707,0.004668656845635606,0.0013405436698621465,0.00011708049710096344,0.006129718875497462,0.14335657504775212,-1.4915460691380793,5.275488268999127,1720089.171,"[19.82832642 20.31869697 20.32813788 20.53331005 20.5408866  20.54445047
 20.55523103 20.56671855 20.5744087  20.57802541]",356271445.690486,1.2428073686877419,4332906.340759136,11291.563133790227
351,7000.0,0.3081820434034013,55.7264508897655,[ 3.86103343  6.27513667 14.6245496   3.28758136],[65.         40.15343676 45.         41.39059013],[54.7605905  39.64434111  8.07790388  1.12333791],[39.64434111  8.07790388  1.12333791  0.14890697],1537.3330743933352,802.7108319143348,[0.72395752 0.20375932 0.13906304 0.1325576 ],[182.25029844 149.73180479  67.28200845   2.09130428],23.2645393671997,0.004743724070781941,0.0033239619221521574,0.0002283165387672487,0.008309237789328143,0.193310589661248,-0.28438045694270586,3.868687459173166,1470777.027,"[-15.46507262 -11.21108195 -11.1286789   -9.32310143  -9.25623444
  -9.22494188  -9.13026724  -9.02882446  -8.96089814  -8.92911506]",212403819.00423244,0.7409435546659271,2402088.6879923656,10513.526066931545
